"UniqID"	"R_Id_db4"	"ID"	"TAXONID"	"Original_n"	"TYPE"	"TYPESOURCE"	"DATACOL_SO"	"CITATION"	"FILENAME"	"INSTNAME"	"INSTCODE"	"STORAGE"	"IDSOURCE"	"ACCENUMB"	"DONORNAME"	"DONORCODE"	"DONORNUMB"	"DUPLSITE"	"RIdentifie"	"FullAccept"	"FAMILY"	"GENUS"	"SPECIES"	"SPAUTHOR"	"RANK1"	"SUBTAXA"	"SUBTAUTHOR"	"TAXON"	"DETBY"	"COLLECTOR"	"COLLNUMB"	"COLLDATE"	"COLLDD"	"COLLMM"	"COLLYY"	"NAMECTY"	"ORIGCTY"	"ADM1"	"ADM2"	"ADM3"	"ADM4"	"COLLSITE"	"GEOREFMETH"	"COORD_SOUR"	"DECLATITUD"	"DECLONGITU"	"COORDDATUM"	"COORDUNCER"	"ELEVATION"	"SAMPSTAT"	"final_cult"	"HABITAT_TX"	"COLLSRC"	"REMARKS"	"NOTES"	"COMMENTS"	"ISSUES"	"key"	"fieldsWith"	"locNA"	"bbc_126"	"bbc_370"	"bbc_585"	"CNRM_126"	"CNRM_370"	"CNRM_585"	"IPSL_126"	"IPSL_370"	"IPSL_585"	"BBC_126_B12"	"BBC_370_B12"	"BBC_585_B12"	"IPSL_126_B12"	"IPSL_370_B12"	"IPSL_585_B12"	"CNRM_126_B12"	"CNRM_370_B12"	"CNRM_585_B12"
"ID_6953014"	1231193	1839035633	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"B"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Willing,R. & Willing,E."	"NA"	"B 10 0730012"	"20160521"	"21"	"5"	"2016"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Arta, N Ano Kalandini"	"NA"	"NA"	39.294998	21.20306	"WGS84"	"NA"	"405"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_ervoides_21.20306_39.294998"	31	"FALSE"	15.1416664124	15.3541669846	15.5666666031	15.3083333969	15.1291666031	15.4291667938	15.2083330154	15.2958335876	15.125	904	910	838	883	866	881	871	851	880
"ID_6953015"	1231200	1839035388	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"B"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Willing,R. & Willing,E."	"NA"	"B 10 0730014"	"20160524"	"24"	"5"	"2016"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Karditsa, NO Argithea"	"NA"	"NA"	39.362221	21.541389	"WGS84"	"NA"	"1112"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_ervoides_21.541389_39.362221"	31	"FALSE"	11.6166667938	11.8249998093	12.0666666031	11.7875003815	11.6083335876	11.9041662216	11.6916666031	11.7791662216	11.6083335876	872	882	811	855	838	853	841	825	844
"ID_6953016"	1231185	1839035670	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"B"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Willing,R. & Willing,E."	"NA"	"B 10 0730006"	"20160518"	"18"	"5"	"2016"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Arta, N Anemorrachi"	"NA"	"NA"	39.35944	21.09667	"WGS84"	"NA"	"320"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_ervoides_21.09667_39.35944"	31	"FALSE"	15.4083337784	15.6041669846	15.8374996185	15.5833330154	15.3999996185	15.6916666031	15.4708337784	15.5708332062	15.3958330154	921	930	853	899	880	896	886	866	894
"ID_6953017"	1231186	1839035604	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"B"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Willing,R. & Willing,E."	"NA"	"B 10 0730003"	"20160503"	"3"	"5"	"2016"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Etolia-Akarnania, O Komboti"	"NA"	"NA"	39.10083	21.106939	"WGS84"	"NA"	"190"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_ervoides_21.106939_39.10083"	31	"FALSE"	17.0333328247	17.2374992371	17.4416675568	17.2000007629	17.0333328247	17.3208332062	17.1000003815	17.1708335876	17.0249996185	898	898	827	869	857	871	868	845	874
"ID_6953018"	1231189	1839035793	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"B"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Willing,R. & Willing,E."	"NA"	"B 10 0730009"	"20160520"	"20"	"5"	"2016"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Arta, SW Vourgareli"	"NA"	"NA"	39.312778	21.127501	"WGS84"	"NA"	"332"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_ervoides_21.127501_39.312778"	31	"FALSE"	15.5583333969	15.7624998093	15.9916667938	15.7375001907	15.5500001907	15.8458328247	15.625	15.7083330154	15.5416669846	905	913	838	884	867	882	873	852	881
"ID_6953019"	1231188	1839035491	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"B"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Willing,R. & Willing,E."	"NA"	"B 10 0730019"	"20160517"	"17"	"5"	"2016"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Arta, SW Ano Kalendini"	"NA"	"NA"	39.212502	21.122499	"WGS84"	"NA"	"460"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_ervoides_21.122499_39.212502"	31	"FALSE"	16.0916671753	16.2791671753	16.5125007629	16.2666664124	16.0874996185	16.375	16.1583328247	16.2333335876	16.0666675568	909	912	838	884	868	881	875	854	883
"ID_6953022"	1231181	1839035787	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"B"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Willing,R. & Willing,E."	"NA"	"B 10 0730005"	"20160517"	"17"	"5"	"2016"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Arta, NO Arta"	"NA"	"NA"	39.256672	21.06472	"WGS84"	"NA"	"220"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_ervoides_21.06472_39.256672"	31	"FALSE"	16.3166675568	16.5083332062	16.7333335876	16.4833335876	16.3083324432	16.5916671753	16.375	16.4666671753	16.2958335876	914	920	844	890	874	886	882	860	890
"ID_6953023"	1231116	1879517220	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Non renseigné"	"NA"	"NA"	"20160816"	"16"	"8"	"2016"	"France"	"FRA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	42.40135	9.25221	"WGS84"	"5000"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_9.25221_42.40135"	27	"TRUE"	14.4833335876	14.6416664124	14.7666664124	14.5958337784	14.4499998093	14.6333332062	14.5416669846	14.6208333969	14.5291662216	796	825	783	779	790	768	811	806	814
"ID_6953024"	1231085	1839035148	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"B"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Willing,R. & Willing,E."	"NA"	"B 10 0690974"	"20150522"	"22"	"5"	"2015"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Drama, SO Prasinada"	"NA"	"NA"	41.355831	24.55278	"WGS84"	"NA"	"675"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_ervoides_24.55278_41.355831"	31	"FALSE"	13.0249996185	13.0583333969	13.3541669846	13.2375001907	13.0166664124	13.3708333969	13.0416669846	13.1708335876	12.9499998093	578	590	560	576	565	566	567	566	576
"ID_6953025"	1231086	1839035176	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"B"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Willing,R. & Willing,E."	"NA"	"B 10 0690975"	"20150510"	"10"	"5"	"2015"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Xanthi, SW Komnina"	"NA"	"NA"	41.145828	24.719721	"WGS84"	"NA"	"530"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_ervoides_24.719721_41.145828"	31	"FALSE"	13.8999996185	13.9166669846	14.1958332062	14.0874996185	13.8916664124	14.2333335876	13.9208335876	14.0291662216	13.8208332062	568	575	547	564	556	555	562	561	570
"ID_6953026"	1231097	1697735466	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"Moscow State University"	"http://grbio.org/institution/moscow-state-university"	"NA"	"T-1876"	"T-1876"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Seregin A."	"NA"	"MW0616203"	"20140715"	"15"	"7"	"2014"	"Ukraine"	"UKR"	"Sevastopol"	"Sevastopol"	"SEVASTOPOL'"	"NA"	"NA"	"NA"	"NA"	44.483333	33.716667	"WGS84"	"NA"	"350"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cum"	"Lens_ervoides_33.716667_44.483333"	36	"TRUE"	11.1958332062	11.0666666031	11.2666664124	10.8583335876	10.7333335876	11.125	10.8416671753	10.9791669846	10.6041669846	570	590	564	573	567	571	572	560	564
"ID_6953027"	1231108	1111994485	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"NSP (NSP)"	"NA"	"26_15998_7134_6"	"20141204"	"4"	"12"	"2014"	"France"	"FRA"	"NA"	"NA"	"NA"	"BONIFACIO"	"NA"	"NA"	"NA"	41.41623	9.14844	"WGS84"	"5000"	"NA"	"NA"	"NA"	"NA"	"NA"	"null"	"NA"	"NA"	"gass84"	"Lens_ervoides_9.14844_41.41623"	31	"TRUE"	17.8374996185	18.0416660309	18.1499996185	17.8999996185	17.7666664124	17.9416656494	17.8708324432	17.9375	17.8416671753	482	501	480	477	477	470	500	489	498
"ID_6953030"	1231196	1839030840	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"B"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Willing,R. & Willing,E."	"NA"	"B 10 0494850"	"20130524"	"24"	"5"	"2013"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Aitolía kai Akarnanía, NNW Kastraki"	"NA"	"NA"	38.808331	21.333059	"WGS84"	"NA"	"200"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_ervoides_21.333059_38.808331"	31	"FALSE"	16.0416660309	16.2291660309	16.4333324432	16.1833324432	16.0083332062	16.3041667938	16.0666656494	16.1499996185	16.0083332062	886	884	811	856	846	862	858	839	864
"ID_6953031"	1231064	1839030654	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"B"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Willing,R. & Willing,E."	"NA"	"B 10 0494855"	"20130514"	"14"	"5"	"2013"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Aitolía kai Akarnanía, N Mandra"	"NA"	"NA"	38.595001	21.691389	"WGS84"	"NA"	"375"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_ervoides_21.691389_38.595001"	31	"FALSE"	14.9499998093	15.125	15.3249998093	15.0833330154	14.9166669846	15.2249994278	14.9916667938	15.0708332062	14.9250001907	820	821	756	800	789	802	803	784	803
"ID_6953032"	1231197	1839031003	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"B"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Willing,R. & Willing,E."	"NA"	"B 10 0494851"	"20130524"	"24"	"5"	"2013"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Aitolía kai Akarnanía, NNW Kastraki"	"NA"	"NA"	38.786942	21.333891	"WGS84"	"NA"	"260"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_ervoides_21.333891_38.786942"	31	"FALSE"	16.9583339691	17.1666660309	17.3833332062	17.0958328247	16.9333324432	17.2291660309	17	17.0833339691	16.9500007629	865	861	790	837	827	841	841	819	843
"ID_6953033"	1231198	1839030899	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"B"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Willing,R. & Willing,E."	"NA"	"B 10 0494852"	"20130522"	"22"	"5"	"2013"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Aitolía kai Akarnanía, WSW Ag. Varvara"	"NA"	"NA"	38.665001	21.47167	"WGS84"	"NA"	"210"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_ervoides_21.47167_38.665001"	31	"FALSE"	16.5958328247	16.7916660309	16.9750003815	16.7416667938	16.5625	16.8541660309	16.6208343506	16.7000007629	16.5625	839	837	769	815	804	818	819	799	820
"ID_6953034"	1231071	1839030586	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"B"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Willing,R. & Willing,E."	"NA"	"B 10 0494857"	"20130504"	"4"	"5"	"2013"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Fokídos, N Kastraki"	"NA"	"NA"	38.423889	21.923889	"WGS84"	"NA"	"80"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_ervoides_21.923889_38.423889"	31	"FALSE"	16.0958328247	16.2458324432	16.4333324432	16.2374992371	16.0458335876	16.3416671753	16.1166667938	16.2000007629	16.0708332062	740	742	689	727	719	726	734	718	729
"ID_6953035"	1231069	1839030558	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"B"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Willing,R. & Willing,E."	"NA"	"B 10 0494858"	"20130503"	"3"	"5"	"2013"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Aitolía kai Akarnanía, NO Kato Dafni"	"NA"	"NA"	38.424999	21.87639	"WGS84"	"NA"	"45"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_ervoides_21.87639_38.424999"	31	"FALSE"	16.7583332062	16.9041671753	17.0958328247	16.8916664124	16.7291660309	17.0166664124	16.7875003815	16.8583335876	16.7458324432	730	732	679	716	706	716	723	709	720
"ID_6953036"	1231199	1839031021	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"B"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Willing,R. & Willing,E."	"NA"	"B 10 0494849"	"20130527"	"27"	"5"	"2013"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Aitolía kai Akarnanía, SW Sitomena"	"NA"	"NA"	38.728329	21.51639	"WGS84"	"NA"	"425"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_ervoides_21.51639_38.728329"	31	"FALSE"	14.9875001907	15.1791667938	15.3791666031	15.1291666031	14.9541664124	15.2458333969	15.0208330154	15.1041669846	14.9624996185	866	862	793	841	827	841	841	822	842
"ID_6953037"	1231062	1839030701	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"B"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Willing,R. & Willing,E."	"NA"	"B 10 0494854"	"20130517"	"17"	"5"	"2013"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Aitolía kai Akarnanía, W Mega Dendro"	"NA"	"NA"	38.59444	21.65889	"WGS84"	"NA"	"500"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_ervoides_21.65889_38.59444"	31	"FALSE"	15.2916669846	15.4708337784	15.6750001907	15.4291667938	15.2583332062	15.5500001907	15.3208332062	15.4041662216	15.2708330154	823	824	759	803	792	804	806	787	807
"ID_6953038"	1231061	1839030779	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"B"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Willing,R. & Willing,E."	"NA"	"B 10 0494853"	"20130518"	"18"	"5"	"2013"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Aitolía kai Akarnanía, W Taxiarchis"	"NA"	"NA"	38.61417	21.630831	"WGS84"	"NA"	"595"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_ervoides_21.630831_38.61417"	31	"FALSE"	15.2916669846	15.4708337784	15.6750001907	15.4291667938	15.2583332062	15.5500001907	15.3208332062	15.4041662216	15.2708330154	823	824	759	803	792	804	806	787	807
"ID_6953040"	1231066	1839030720	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"B"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Willing,R. & Willing,E."	"NA"	"B 10 0494847"	"20130606"	"6"	"6"	"2013"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Aitolía kai Akarnanía, SO Neochori"	"NA"	"NA"	38.686668	21.84667	"WGS84"	"NA"	"560"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_ervoides_21.84667_38.686668"	31	"FALSE"	13.4208335876	13.5833330154	13.7833337784	13.5458335876	13.3791666031	13.6625003815	13.4416666031	13.5291662216	13.3833332062	834	835	772	814	801	817	815	798	812
"ID_6953041"	1231060	1839030608	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"B"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Willing,R. & Willing,E."	"NA"	"B 10 0494848"	"20130601"	"1"	"6"	"2013"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Evrytanía, S Dytiki Frangista"	"NA"	"NA"	38.90583	21.611389	"WGS84"	"NA"	"425"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_ervoides_21.611389_38.90583"	31	"FALSE"	15.1291666031	15.3291664124	15.5375003815	15.2708330154	15.1083335876	15.4125003815	15.1708335876	15.2749996185	15.1083335876	824	824	758	804	789	805	801	784	802
"ID_6953042"	1231202	1839030997	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"B"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Willing,R. & Willing,E."	"NA"	"B 10 0494846"	"20130602"	"2"	"6"	"2013"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Evrytanía, WNW Dytiki Frangista"	"NA"	"NA"	38.965832	21.57139	"WGS84"	"NA"	"480"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"cdround,gass84"	"Lens_ervoides_21.57139_38.965832"	31	"FALSE"	15.6458330154	15.8500003815	16.0666675568	15.8041667938	15.625	15.9250001907	15.7125005722	15.7833337784	15.625	825	824	758	803	788	803	802	783	802
"ID_6953043"	1231179	1931408026	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"WU"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Gutermann,W., Berger,A., Flatscher,R., Gilli,C., Hofbauer,M., Lachmayer,M., Prehsler,D., Reich,D. & Sonnleitner,M."	"NA"	"91751"	"20120429"	"29"	"4"	"2012"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Greece. Ithaka. Südteil. Arethoúsa-Schlucht (ca. 3½ km SE Perachóri): Pfad von der Arethoúsa-Quelle [Arethoúsa Kríni] entlang der Schlucht hinab zur Küste [Paralía Péra Pighádhi]. MGRS [km]: 34S DH 7742."	"NA"	"NA"	38.32688	20.74416	"WGS84"	"130"	"40"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_20.74416_38.32688"	31	"FALSE"	17.5041675568	17.5958328247	17.7541656494	17.5666675568	17.4249992371	17.6958332062	17.4833335876	17.5541667938	17.4375	908	908	841	869	865	889	893	867	892
"ID_6953044"	1231176	1931408025	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"WU"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"Gutermann,W., Berger,A., Flatscher,R., Gilli,C., Hofbauer,M., Lachmayer,M., Prehsler,D., Reich,D. & Sonnleitner,M."	"NA"	"102516"	"20120426"	"26"	"4"	"2012"	"Greece"	"GRC"	"NA"	"NA"	"NA"	"NA"	"Greece. Zakynthos. Pórto Vrómi: östlicher Abschnitt der Bucht und Ausgang der angrenzenden Felsschlucht. MGRS [km]: 34S DG 6786."	"NA"	"NA"	37.82258	20.63522	"WGS84"	"150"	"25"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_20.63522_37.82258"	31	"FALSE"	17.5625	17.625	17.7458343506	17.5833339691	17.4458332062	17.7000007629	17.5041675568	17.5750007629	17.4666671753	921	925	867	889	888	917	924	902	917
"ID_6953049"	1231114	1111984012	5350011	"Lens ervoides Grande"	"D"	30	"GBIF"	"NA"	"DB1"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"NA"	"SPECIES"	"NA"	"NA"	"Lens_ervoides"	"DELAGE A. (Conservatoire Botanique National de Corse)"	"NA"	"26_11201_7134_6"	"20120706"	"6"	"7"	"2012"	"France"	"FRA"	"NA"	"NA"	"NA"	"SANTA-LUCIA-DI-MERCURIO"	"NA"	"NA"	"NA"	42.31176	9.24263	"WGS84"	"5000"	"NA"	"NA"	"NA"	"NA"	"NA"	"null"	"NA"	"NA"	"gass84"	"Lens_ervoides_9.24263_42.31176"	31	"TRUE"	14.3791666031	14.5541667938	14.6791667938	14.4875001907	14.3500003815	14.5375003815	14.4624996185	14.5249996185	14.4250001907	796	823	783	777	788	767	811	805	813
